Date,Month,District,LATITUDE,LONGITUDE,Water_Table_m
15-Nov-21,Nov,Manikganj,23.87,90.003,5.72
22-Nov-21,Nov,Manikganj,23.87,90.003,6.02
29-Nov-21,Nov,Manikganj,23.87,90.003,6.12
06-Dec-21,Dec,Manikganj,23.87,90.003,6.49
13-Dec-21,Dec,Manikganj,23.87,90.003,6.62
20-Dec-21,Dec,Manikganj,23.87,90.003,6.7
27-Dec-21,Dec,Manikganj,23.87,90.003,6.86
03-Jan-22,Jan,Manikganj,23.87,90.003,6.91
10-Jan-22,Jan,Manikganj,23.87,90.003,6.98
17-Jan-22,Jan,Manikganj,23.87,90.003,7.21
24-Jan-22,Jan,Manikganj,23.87,90.003,7.26
31-Jan-22,Jan,Manikganj,23.87,90.003,7.31
07-Feb-22,Feb,Manikganj,23.87,90.003,7.37
14-Feb-22,Feb,Manikganj,23.87,90.003,5.35
21-Feb-22,Feb,Manikganj,23.87,90.003,5.45
28-Feb-22,Feb,Manikganj,23.87,90.003,8.05
07-Mar-22,Mar,Manikganj,23.87,90.003,8.1
14-Mar-22,Mar,Manikganj,23.87,90.003,8.31
21-Mar-22,Mar,Manikganj,23.87,90.003,8.28
28-Mar-22,Mar,Manikganj,23.87,90.003,5.15
04-Apr-22,Apr,Manikganj,23.87,90.003,8.12
25-Apr-22,Apr,Manikganj,23.87,90.003,7.81
02-May-22,May,Manikganj,23.87,90.003,7.55
09-May-22,May,Manikganj,23.87,90.003,7.95
16-May-22,May,Manikganj,23.87,90.003,7.37
23-May-22,May,Manikganj,23.87,90.003,6.68
30-May-22,May,Manikganj,23.87,90.003,6.57
06-Jun-22,Jun,Manikganj,23.87,90.003,6.66
13-Jun-22,Jun,Manikganj,23.87,90.003,6.42
11-Jul-22,Jul,Manikganj,23.87,90.003,5.34
18-Jul-22,Jul,Manikganj,23.87,90.003,5.71
25-Jul-22,Jul,Manikganj,23.87,90.003,5.77
01-Aug-22,Aug,Manikganj,23.87,90.003,5.65
08-Aug-22,Aug,Manikganj,23.87,90.003,5.41
15-Aug-22,Aug,Manikganj,23.87,90.003,5.33
22-Aug-22,Aug,Manikganj,23.87,90.003,5.65
29-Aug-22,Aug,Manikganj,23.87,90.003,5.77
05-Sep-22,Sep,Manikganj,23.87,90.003,5.64
12-Sep-22,Sep,Manikganj,23.87,90.003,5.33
19-Sep-22,Sep,Manikganj,23.87,90.003,5.18
26-Sep-22,Sep,Manikganj,23.87,90.003,5.26
03-Oct-22,Oct,Manikganj,23.87,90.003,4.75
10-Oct-22,Oct,Manikganj,23.87,90.003,4.99
17-Oct-22,Oct,Manikganj,23.87,90.003,4.67
24-Oct-22,Oct,Manikganj,23.87,90.003,4.44
31-Oct-22,Oct,Manikganj,23.87,90.003,4.94
07-Nov-22,Nov,Manikganj,23.87,90.003,4.96
14-Nov-22,Nov,Manikganj,23.87,90.003,5.74
21-Nov-22,Nov,Manikganj,23.87,90.003,6.09
12-Dec-22,Dec,Manikganj,23.87,90.003,6.62
19-Dec-22,Dec,Manikganj,23.87,90.003,6.83
26-Dec-22,Dec,Manikganj,23.87,90.003,6.91
02-Jan-23,Jan,Manikganj,23.87,90.003,7.06
09-Jan-23,Jan,Manikganj,23.87,90.003,7.18
16-Jan-23,Jan,Manikganj,23.87,90.003,7.33
06-Feb-23,Feb,Manikganj,23.87,90.003,7.67
13-Feb-23,Feb,Manikganj,23.87,90.003,7.91
27-Feb-23,Feb,Manikganj,23.87,90.003,8.47
06-Mar-23,Mar,Manikganj,23.87,90.003,8.77
13-Mar-23,Mar,Manikganj,23.87,90.003,8.56
20-Mar-23,Mar,Manikganj,23.87,90.003,8.29
27-Mar-23,Mar,Manikganj,23.87,90.003,8.36
03-Apr-23,Apr,Manikganj,23.87,90.003,8.2
10-Apr-23,Apr,Manikganj,23.87,90.003,8.49
17-Apr-23,Apr,Manikganj,23.87,90.003,8.72
24-Apr-23,Apr,Manikganj,23.87,90.003,8.59
01-May-23,May,Manikganj,23.87,90.003,8.74
08-May-23,May,Manikganj,23.87,90.003,8.52
15-May-23,May,Manikganj,23.87,90.003,8.42
22-May-23,May,Manikganj,23.87,90.003,7.97
29-May-23,May,Manikganj,23.87,90.003,7.72
05-Jun-23,Jun,Manikganj,23.87,90.003,7.76
12-Jun-23,Jun,Manikganj,23.87,90.003,7.71
19-Jun-23,Jun,Manikganj,23.87,90.003,7.5
26-Jun-23,Jun,Manikganj,23.87,90.003,6.99
03-Jul-23,Jul,Manikganj,23.87,90.003,5.77
10-Jul-23,Jul,Manikganj,23.87,90.003,5.42
17-Jul-23,Jul,Manikganj,23.87,90.003,5.31
07-Aug-23,Aug,Manikganj,23.87,90.003,4.55
14-Aug-23,Aug,Manikganj,23.87,90.003,4.72
21-Aug-23,Aug,Manikganj,23.87,90.003,4.61
28-Aug-23,Aug,Manikganj,23.87,90.003,4.29
04-Sep-23,Sep,Manikganj,23.87,90.003,4.17
11-Sep-23,Sep,Manikganj,23.87,90.003,4.12
18-Sep-23,Sep,Manikganj,23.87,90.003,6.64
25-Sep-23,Sep,Manikganj,23.87,90.003,6.43
02-Oct-23,Oct,Manikganj,23.87,90.003,4.34
09-Oct-23,Oct,Manikganj,23.87,90.003,3.74
16-Oct-23,Oct,Manikganj,23.87,90.003,4.01
23-Oct-23,Oct,Manikganj,23.87,90.003,4.56
30-Oct-23,Oct,Manikganj,23.87,90.003,4.89
06-Nov-23,Nov,Manikganj,23.87,90.003,5.31
13-Nov-23,Nov,Manikganj,23.87,90.003,5.68
20-Nov-23,Nov,Manikganj,23.87,90.003,5.85
27-Nov-23,Nov,Manikganj,23.87,90.003,6.14
04-Dec-23,Dec,Manikganj,23.87,90.003,6.41
11-Dec-23,Dec,Manikganj,23.87,90.003,6.45
18-Dec-23,Dec,Manikganj,23.87,90.003,6.54
25-Dec-23,Dec,Manikganj,23.87,90.003,6.49
01-Jan-24,Jan,Manikganj,23.87,90.003,6.84
08-Jan-24,Jan,Manikganj,23.87,90.003,7.03
15-Jan-24,Jan,Manikganj,23.87,90.003,7.08
22-Jan-24,Jan,Manikganj,23.87,90.003,7.25
29-Jan-24,Jan,Manikganj,23.87,90.003,7.37
05-Feb-24,Feb,Manikganj,23.87,90.003,7.5
12-Feb-24,Feb,Manikganj,23.87,90.003,7.75
19-Feb-24,Feb,Manikganj,23.87,90.003,7.94
26-Feb-24,Feb,Manikganj,23.87,90.003,8.31
04-Mar-24,Mar,Manikganj,23.87,90.003,8.34
11-Mar-24,Mar,Manikganj,23.87,90.003,8.39
18-Mar-24,Mar,Manikganj,23.87,90.003,8.49
25-Mar-24,Mar,Manikganj,23.87,90.003,8.45
01-Apr-24,Apr,Manikganj,23.87,90.003,8.18
08-Apr-24,Apr,Manikganj,23.87,90.003,8.54
15-Apr-24,Apr,Manikganj,23.87,90.003,8.56
22-Apr-24,Apr,Manikganj,23.87,90.003,8.56
29-Apr-24,Apr,Manikganj,23.87,90.003,8.57
06-May-24,May,Manikganj,23.87,90.003,8.55
13-May-24,May,Manikganj,23.87,90.003,8.26
20-May-24,May,Manikganj,23.87,90.003,8.31
27-May-24,May,Manikganj,23.87,90.003,7.61
03-Jun-24,Jun,Manikganj,23.87,90.003,7.62
10-Jun-24,Jun,Manikganj,23.87,90.003,7.37
17-Jun-24,Jun,Manikganj,23.87,90.003,7.34
24-Jun-24,Jun,Manikganj,23.87,90.003,6.97
01-Jul-24,Jul,Manikganj,23.87,90.003,6.8
08-Jul-24,Jul,Manikganj,23.87,90.003,6.08
15-Jul-24,Jul,Manikganj,23.87,90.003,5.38
22-Jul-24,Jul,Manikganj,23.87,90.003,5.09
29-Jul-24,Jul,Manikganj,23.87,90.003,5.21
05-Aug-24,Aug,Manikganj,23.87,90.003,4.81
12-Aug-24,Aug,Manikganj,23.87,90.003,4.94
19-Aug-24,Aug,Manikganj,23.87,90.003,4.92
26-Aug-24,Aug,Manikganj,23.87,90.003,4.33
16-Sep-24,Sep,Manikganj,23.87,90.003,4.75
23-Sep-24,Sep,Manikganj,23.87,90.003,4.64
30-Sep-24,Sep,Manikganj,23.87,90.003,4.34
07-Oct-24,Oct,Manikganj,23.87,90.003,4.22
14-Oct-24,Oct,Manikganj,23.87,90.003,4.01
21-Oct-24,Oct,Manikganj,23.87,90.003,4.33
28-Oct-24,Oct,Manikganj,23.87,90.003,4.58
05-Jan-15,Jan,Manikganj,23.78,90.05,6.94
12-Jan-15,Jan,Manikganj,23.78,90.05,7.35
19-Jan-15,Jan,Manikganj,23.78,90.05,7.4
26-Jan-15,Jan,Manikganj,23.78,90.05,7.5
02-Feb-15,Feb,Manikganj,23.78,90.05,7.73
09-Feb-15,Feb,Manikganj,23.78,90.05,7.72
16-Feb-15,Feb,Manikganj,23.78,90.05,6.76
23-Feb-15,Feb,Manikganj,23.78,90.05,6.72
02-Mar-15,Mar,Manikganj,23.78,90.05,6.7
09-Mar-15,Mar,Manikganj,23.78,90.05,6.6
16-Mar-15,Mar,Manikganj,23.78,90.05,6.58
23-Mar-15,Mar,Manikganj,23.78,90.05,6.53
30-Mar-15,Mar,Manikganj,23.78,90.05,6.83
06-Apr-15,Apr,Manikganj,23.78,90.05,6.83
13-Apr-15,Apr,Manikganj,23.78,90.05,6.83
20-Apr-15,Apr,Manikganj,23.78,90.05,6.75
27-Apr-15,Apr,Manikganj,23.78,90.05,6.7
04-May-15,May,Manikganj,23.78,90.05,6.6
11-May-15,May,Manikganj,23.78,90.05,5.58
18-May-15,May,Manikganj,23.78,90.05,5.53
25-May-15,May,Manikganj,23.78,90.05,5.4
01-Jun-15,Jun,Manikganj,23.78,90.05,5.27
08-Jun-15,Jun,Manikganj,23.78,90.05,2.73
15-Jun-15,Jun,Manikganj,23.78,90.05,2.81
22-Jun-15,Jun,Manikganj,23.78,90.05,2.75
29-Jun-15,Jun,Manikganj,23.78,90.05,2.7
06-Jul-15,Jul,Manikganj,23.78,90.05,1.54
13-Jul-15,Jul,Manikganj,23.78,90.05,1.4
20-Jul-15,Jul,Manikganj,23.78,90.05,1.71
27-Jul-15,Jul,Manikganj,23.78,90.05,1.81
03-Aug-15,Aug,Manikganj,23.78,90.05,2
10-Aug-15,Aug,Manikganj,23.78,90.05,2.05
17-Aug-15,Aug,Manikganj,23.78,90.05,3.52
24-Aug-15,Aug,Manikganj,23.78,90.05,3.54
31-Aug-15,Aug,Manikganj,23.78,90.05,3.6
07-Sep-15,Sep,Manikganj,23.78,90.05,3.63
14-Sep-15,Sep,Manikganj,23.78,90.05,3.5
21-Sep-15,Sep,Manikganj,23.78,90.05,3.63
28-Sep-15,Sep,Manikganj,23.78,90.05,3.68
05-Oct-15,Oct,Manikganj,23.78,90.05,4.1
12-Oct-15,Oct,Manikganj,23.78,90.05,4.45
19-Oct-15,Oct,Manikganj,23.78,90.05,4.6
26-Oct-15,Oct,Manikganj,23.78,90.05,4.61
02-Nov-15,Nov,Manikganj,23.78,90.05,4.62
09-Nov-15,Nov,Manikganj,23.78,90.05,5.5
16-Nov-15,Nov,Manikganj,23.78,90.05,5.55
23-Nov-15,Nov,Manikganj,23.78,90.05,5.65
30-Nov-15,Nov,Manikganj,23.78,90.05,5.75
07-Dec-15,Dec,Manikganj,23.78,90.05,5.9
14-Dec-15,Dec,Manikganj,23.78,90.05,5.58
21-Dec-15,Dec,Manikganj,23.78,90.05,5.5
28-Dec-15,Dec,Manikganj,23.78,90.05,5.65
04-Jan-16,Jan,Manikganj,23.78,90.05,5.75
11-Jan-16,Jan,Manikganj,23.78,90.05,5.9
18-Jan-16,Jan,Manikganj,23.78,90.05,6.94
25-Jan-16,Jan,Manikganj,23.78,90.05,7.35
01-Feb-16,Feb,Manikganj,23.78,90.05,7.4
08-Feb-16,Feb,Manikganj,23.78,90.05,7.5
15-Feb-16,Feb,Manikganj,23.78,90.05,7.55
22-Feb-16,Feb,Manikganj,23.78,90.05,7.5
29-Feb-16,Feb,Manikganj,23.78,90.05,7.73
07-Mar-16,Mar,Manikganj,23.78,90.05,7.72
14-Mar-16,Mar,Manikganj,23.78,90.05,6.86
21-Mar-16,Mar,Manikganj,23.78,90.05,6.75
28-Mar-16,Mar,Manikganj,23.78,90.05,6.7
04-Apr-16,Apr,Manikganj,23.78,90.05,6.6
11-Apr-16,Apr,Manikganj,23.78,90.05,6.58
18-Apr-16,Apr,Manikganj,23.78,90.05,6.53
25-Apr-16,Apr,Manikganj,23.78,90.05,6.43
02-May-16,May,Manikganj,23.78,90.05,6.53
09-May-16,May,Manikganj,23.78,90.05,6.53
16-May-16,May,Manikganj,23.78,90.05,6.75
23-May-16,May,Manikganj,23.78,90.05,6.7
30-May-16,May,Manikganj,23.78,90.05,6.6
06-Jun-16,Jun,Manikganj,23.78,90.05,5.58
13-Jun-16,Jun,Manikganj,23.78,90.05,6.63
20-Jun-16,Jun,Manikganj,23.78,90.05,5.4
27-Jun-16,Jun,Manikganj,23.78,90.05,5.27
03-Oct-16,Oct,Manikganj,23.78,90.05,3.6
10-Oct-16,Oct,Manikganj,23.78,90.05,3.63
17-Oct-16,Oct,Manikganj,23.78,90.05,3.5
24-Oct-16,Oct,Manikganj,23.78,90.05,3.63
31-Oct-16,Oct,Manikganj,23.78,90.05,3.68
07-Nov-16,Nov,Manikganj,23.78,90.05,4.1
14-Nov-16,Nov,Manikganj,23.78,90.05,4.45
21-Nov-16,Nov,Manikganj,23.78,90.05,4.5
28-Nov-16,Nov,Manikganj,23.78,90.05,4.55
05-Dec-16,Dec,Manikganj,23.78,90.05,4.62
12-Dec-16,Dec,Manikganj,23.78,90.05,4.5
19-Dec-16,Dec,Manikganj,23.78,90.05,4.55
26-Dec-16,Dec,Manikganj,23.78,90.05,4.65
02-Jan-17,Jan,Manikganj,23.78,90.05,5.9
09-Jan-17,Jan,Manikganj,23.78,90.05,6.94
16-Jan-17,Jan,Manikganj,23.78,90.05,7.35
23-Jan-17,Jan,Manikganj,23.78,90.05,7.4
30-Jan-17,Jan,Manikganj,23.78,90.05,7.5
06-Feb-17,Feb,Manikganj,23.78,90.05,7.73
13-Feb-17,Feb,Manikganj,23.78,90.05,7.72
20-Feb-17,Feb,Manikganj,23.78,90.05,6.86
27-Feb-17,Feb,Manikganj,23.78,90.05,6.75
06-Mar-17,Mar,Manikganj,23.78,90.05,6.7
13-Mar-17,Mar,Manikganj,23.78,90.05,6.6
20-Mar-17,Mar,Manikganj,23.78,90.05,6.58
27-Mar-17,Mar,Manikganj,23.78,90.05,6.53
03-Apr-17,Apr,Manikganj,23.78,90.05,6.68
10-Apr-17,Apr,Manikganj,23.78,90.05,6.75
17-Apr-17,Apr,Manikganj,23.78,90.05,6.75
24-Apr-17,Apr,Manikganj,23.78,90.05,6.6
01-May-17,May,Manikganj,23.78,90.05,6.58
08-May-17,May,Manikganj,23.78,90.05,6.53
15-May-17,May,Manikganj,23.78,90.05,5.4
22-May-17,May,Manikganj,23.78,90.05,5.27
29-May-17,May,Manikganj,23.78,90.05,5.3
05-Jun-17,Jun,Manikganj,23.78,90.05,2.81
12-Jun-17,Jun,Manikganj,23.78,90.05,2.75
19-Jun-17,Jun,Manikganj,23.78,90.05,2.7
26-Jun-17,Jun,Manikganj,23.78,90.05,1.5
03-Jul-17,Jul,Manikganj,23.78,90.05,1.4
10-Jul-17,Jul,Manikganj,23.78,90.05,1.5
17-Jul-17,Jul,Manikganj,23.78,90.05,1.4
24-Jul-17,Jul,Manikganj,23.78,90.05,1.71
31-Jul-17,Jul,Manikganj,23.78,90.05,1.4
07-Aug-17,Aug,Manikganj,23.78,90.05,1.8
14-Aug-17,Aug,Manikganj,23.78,90.05,2
21-Aug-17,Aug,Manikganj,23.78,90.05,2.05
28-Aug-17,Aug,Manikganj,23.78,90.05,3.52
04-Sep-17,Sep,Manikganj,23.78,90.05,3.54
11-Sep-17,Sep,Manikganj,23.78,90.05,3.6
18-Sep-17,Sep,Manikganj,23.78,90.05,3.63
25-Sep-17,Sep,Manikganj,23.78,90.05,3.5
02-Oct-17,Oct,Manikganj,23.78,90.05,3.63
09-Oct-17,Oct,Manikganj,23.78,90.05,3.68
16-Oct-17,Oct,Manikganj,23.78,90.05,4.1
23-Oct-17,Oct,Manikganj,23.78,90.05,4.45
30-Oct-17,Oct,Manikganj,23.78,90.05,4.5
06-Nov-17,Nov,Manikganj,23.78,90.05,4.6
13-Nov-17,Nov,Manikganj,23.78,90.05,4.61
20-Nov-17,Nov,Manikganj,23.78,90.05,4.62
27-Nov-17,Nov,Manikganj,23.78,90.05,5.5
04-Dec-17,Dec,Manikganj,23.78,90.05,5.55
07-Jan-19,Jan,Manikganj,23.78,90.05,5.65
14-Jan-19,Jan,Manikganj,23.78,90.05,5.75
21-Jan-19,Jan,Manikganj,23.78,90.05,5.9
28-Jan-19,Jan,Manikganj,23.78,90.05,5.94
04-Feb-19,Feb,Manikganj,23.78,90.05,5.75
11-Feb-19,Feb,Manikganj,23.78,90.05,6.7
18-Feb-19,Feb,Manikganj,23.78,90.05,6.7
25-Feb-19,Feb,Manikganj,23.78,90.05,7.15
04-Mar-19,Mar,Manikganj,23.78,90.05,7.97
11-Mar-19,Mar,Manikganj,23.78,90.05,7.67
18-Mar-19,Mar,Manikganj,23.78,90.05,7.55
25-Mar-19,Mar,Manikganj,23.78,90.05,7.71
01-Apr-19,Apr,Manikganj,23.78,90.05,7.69
08-Apr-19,Apr,Manikganj,23.78,90.05,7.64
15-Apr-19,Apr,Manikganj,23.78,90.05,7.55
22-Apr-19,Apr,Manikganj,23.78,90.05,7.5
29-Apr-19,Apr,Manikganj,23.78,90.05,7.73
06-May-19,May,Manikganj,23.78,90.05,7.72
13-May-19,May,Manikganj,23.78,90.05,6.86
20-May-19,May,Manikganj,23.78,90.05,6.75
27-May-19,May,Manikganj,23.78,90.05,6.7
03-Jun-19,Jun,Manikganj,23.78,90.05,6.6
10-Jun-19,Jun,Manikganj,23.78,90.05,6.58
17-Jun-19,Jun,Manikganj,23.78,90.05,6.53
24-Jun-19,Jun,Manikganj,23.78,90.05,5.4
01-Jul-19,Jul,Manikganj,23.78,90.05,5.27
08-Jul-19,Jul,Manikganj,23.78,90.05,2.73
15-Jul-19,Jul,Manikganj,23.78,90.05,2.81
22-Jul-19,Jul,Manikganj,23.78,90.05,2.75
29-Jul-19,Jul,Manikganj,23.78,90.05,2.7
05-Aug-19,Aug,Manikganj,23.78,90.05,1.5
12-Aug-19,Aug,Manikganj,23.78,90.05,1.4
19-Aug-19,Aug,Manikganj,23.78,90.05,1.71
26-Aug-19,Aug,Manikganj,23.78,90.05,1.8
02-Sep-19,Sep,Manikganj,23.78,90.05,2
09-Sep-19,Sep,Manikganj,23.78,90.05,2.05
16-Sep-19,Sep,Manikganj,23.78,90.05,3.51
23-Sep-19,Sep,Manikganj,23.78,90.05,3.54
30-Sep-19,Sep,Manikganj,23.78,90.05,3.6
07-Oct-19,Oct,Manikganj,23.78,90.05,3.63
14-Oct-19,Oct,Manikganj,23.78,90.05,3.5
21-Oct-19,Oct,Manikganj,23.78,90.05,3.63
28-Oct-19,Oct,Manikganj,23.78,90.05,3.68
04-Nov-19,Nov,Manikganj,23.78,90.05,4.1
11-Nov-19,Nov,Manikganj,23.78,90.05,4.15
18-Nov-19,Nov,Manikganj,23.78,90.05,4.45
25-Nov-19,Nov,Manikganj,23.78,90.05,4.5
02-Dec-19,Dec,Manikganj,23.78,90.05,4.55
09-Dec-19,Dec,Manikganj,23.78,90.05,5.5
16-Dec-19,Dec,Manikganj,23.78,90.05,5.55
23-Dec-19,Dec,Manikganj,23.78,90.05,5.55
30-Dec-19,Dec,Manikganj,23.78,90.05,5.65
20-Jul-20,Jul,Manikganj,23.78,90.05,2.3
27-Jul-20,Jul,Manikganj,23.78,90.05,0.6
03-Aug-20,Aug,Manikganj,23.78,90.05,0.5
10-Aug-20,Aug,Manikganj,23.78,90.05,0.4
17-Aug-20,Aug,Manikganj,23.78,90.05,0.15
24-Aug-20,Aug,Manikganj,23.78,90.05,1.71
31-Aug-20,Aug,Manikganj,23.78,90.05,1.8
07-Sep-20,Sep,Manikganj,23.78,90.05,2.65
14-Sep-20,Sep,Manikganj,23.78,90.05,3.51
21-Sep-20,Sep,Manikganj,23.78,90.05,3.54
28-Sep-20,Sep,Manikganj,23.78,90.05,3.6
05-Oct-20,Oct,Manikganj,23.78,90.05,3.63
12-Oct-20,Oct,Manikganj,23.78,90.05,3.5
19-Oct-20,Oct,Manikganj,23.78,90.05,3.63
26-Oct-20,Oct,Manikganj,23.78,90.05,3.64
02-Nov-20,Nov,Manikganj,23.78,90.05,4.1
09-Nov-20,Nov,Manikganj,23.78,90.05,4.15
16-Nov-20,Nov,Manikganj,23.78,90.05,4.45
23-Nov-20,Nov,Manikganj,23.78,90.05,4.5
30-Nov-20,Nov,Manikganj,23.78,90.05,4.55
07-Dec-20,Dec,Manikganj,23.78,90.05,4.6
14-Dec-20,Dec,Manikganj,23.78,90.05,4.61
21-Dec-20,Dec,Manikganj,23.78,90.05,4.62
28-Dec-20,Dec,Manikganj,23.78,90.05,4.5
19-Jul-21,Jul,Manikganj,23.78,90.05,1.2
26-Jul-21,Jul,Manikganj,23.78,90.05,1.34
02-Aug-21,Aug,Manikganj,23.78,90.05,1.4
09-Aug-21,Aug,Manikganj,23.78,90.05,1.71
16-Aug-21,Aug,Manikganj,23.78,90.05,1.8
23-Aug-21,Aug,Manikganj,23.78,90.05,2
30-Aug-21,Aug,Manikganj,23.78,90.05,2.05
06-Sep-21,Sep,Manikganj,23.78,90.05,3.52
13-Sep-21,Sep,Manikganj,23.78,90.05,3.54
20-Sep-21,Sep,Manikganj,23.78,90.05,3.6
27-Sep-21,Sep,Manikganj,23.78,90.05,3.63
04-Oct-21,Oct,Manikganj,23.78,90.05,3.5
11-Oct-21,Oct,Manikganj,23.78,90.05,3.63
18-Oct-21,Oct,Manikganj,23.78,90.05,3.68
25-Oct-21,Oct,Manikganj,23.78,90.05,4.1
01-Nov-21,Nov,Manikganj,23.78,90.05,4.45
08-Nov-21,Nov,Manikganj,23.78,90.05,4.5
15-Nov-21,Nov,Manikganj,23.78,90.05,4.55
22-Nov-21,Nov,Manikganj,23.78,90.05,4.6
06-Dec-21,Dec,Manikganj,23.78,90.05,4.61
13-Dec-21,Dec,Manikganj,23.78,90.05,4.62
20-Dec-21,Dec,Manikganj,23.78,90.05,5.5
27-Dec-21,Dec,Manikganj,23.78,90.05,5.55
03-Jan-22,Jan,Manikganj,23.78,90.05,5.75
10-Jan-22,Jan,Manikganj,23.78,90.05,5.91
17-Jan-22,Jan,Manikganj,23.78,90.05,5.65
24-Jan-22,Jan,Manikganj,23.78,90.05,5.9
31-Jan-22,Jan,Manikganj,23.78,90.05,6.94
07-Feb-22,Feb,Manikganj,23.78,90.05,7.35
14-Feb-22,Feb,Manikganj,23.78,90.05,7.4
21-Feb-22,Feb,Manikganj,23.78,90.05,7.5
28-Feb-22,Feb,Manikganj,23.78,90.05,7.55
07-Mar-22,Mar,Manikganj,23.78,90.05,7.5
14-Mar-22,Mar,Manikganj,23.78,90.05,7.73
21-Mar-22,Mar,Manikganj,23.78,90.05,7.72
28-Mar-22,Mar,Manikganj,23.78,90.05,6.85
04-Apr-22,Apr,Manikganj,23.78,90.05,6.75
11-Apr-22,Apr,Manikganj,23.78,90.05,6.7
18-Apr-22,Apr,Manikganj,23.78,90.05,6.6
25-Apr-22,Apr,Manikganj,23.78,90.05,6.58
02-May-22,May,Manikganj,23.78,90.05,6.53
09-May-22,May,Manikganj,23.78,90.05,6.83
16-May-22,May,Manikganj,23.78,90.05,6.86
23-May-22,May,Manikganj,23.78,90.05,6.75
30-May-22,May,Manikganj,23.78,90.05,6.7
06-Jun-22,Jun,Manikganj,23.78,90.05,6.6
13-Jun-22,Jun,Manikganj,23.78,90.05,5.58
20-Jun-22,Jun,Manikganj,23.78,90.05,6.53
27-Jun-22,Jun,Manikganj,23.78,90.05,5.4
04-Jul-22,Jul,Manikganj,23.78,90.05,5.27
11-Jul-22,Jul,Manikganj,23.78,90.05,2.7
18-Jul-22,Jul,Manikganj,23.78,90.05,1.5
25-Jul-22,Jul,Manikganj,23.78,90.05,1.4
01-Aug-22,Aug,Manikganj,23.78,90.05,1.7
08-Aug-22,Aug,Manikganj,23.78,90.05,2.75
15-Aug-22,Aug,Manikganj,23.78,90.05,2.7
22-Aug-22,Aug,Manikganj,23.78,90.05,2.8
29-Aug-22,Aug,Manikganj,23.78,90.05,2
05-Sep-22,Sep,Manikganj,23.78,90.05,1.8
12-Sep-22,Sep,Manikganj,23.78,90.05,2.65
19-Sep-22,Sep,Manikganj,23.78,90.05,3.51
26-Sep-22,Sep,Manikganj,23.78,90.05,3.54
03-Oct-22,Oct,Manikganj,23.78,90.05,3.6
10-Oct-22,Oct,Manikganj,23.78,90.05,3.63
17-Oct-22,Oct,Manikganj,23.78,90.05,3.5
24-Oct-22,Oct,Manikganj,23.78,90.05,3.63
31-Oct-22,Oct,Manikganj,23.78,90.05,3.64
07-Nov-22,Nov,Manikganj,23.78,90.05,4.1
14-Nov-22,Nov,Manikganj,23.78,90.05,4.15
21-Nov-22,Nov,Manikganj,23.78,90.05,4.45
28-Nov-22,Nov,Manikganj,23.78,90.05,4.5
05-Dec-22,Dec,Manikganj,23.78,90.05,4.55
12-Dec-22,Dec,Manikganj,23.78,90.05,4.6
19-Dec-22,Dec,Manikganj,23.78,90.05,4.61
26-Dec-22,Dec,Manikganj,23.78,90.05,4.62
02-Jan-23,Jan,Manikganj,23.78,90.05,5.65
09-Jan-23,Jan,Manikganj,23.78,90.05,5.75
16-Jan-23,Jan,Manikganj,23.78,90.05,5.9
23-Jan-23,Jan,Manikganj,23.78,90.05,6.94
30-Jan-23,Jan,Manikganj,23.78,90.05,7.35
06-Feb-23,Feb,Manikganj,23.78,90.05,7.5
13-Feb-23,Feb,Manikganj,23.78,90.05,7.5
20-Feb-23,Feb,Manikganj,23.78,90.05,7.55
27-Feb-23,Feb,Manikganj,23.78,90.05,7.5
06-Mar-23,Mar,Manikganj,23.78,90.05,7.73
13-Mar-23,Mar,Manikganj,23.78,90.05,7.72
20-Mar-23,Mar,Manikganj,23.78,90.05,6.86
27-Mar-23,Mar,Manikganj,23.78,90.05,6.75
03-Apr-23,Apr,Manikganj,23.78,90.05,6.7
10-Apr-23,Apr,Manikganj,23.78,90.05,6.6
17-Apr-23,Apr,Manikganj,23.78,90.05,6.58
24-Apr-23,Apr,Manikganj,23.78,90.05,6.53
01-May-23,May,Manikganj,23.78,90.05,6.83
08-May-23,May,Manikganj,23.78,90.05,6.75
15-May-23,May,Manikganj,23.78,90.05,6.7
22-May-23,May,Manikganj,23.78,90.05,6.6
29-May-23,May,Manikganj,23.78,90.05,6.58
05-Jun-23,Jun,Manikganj,23.78,90.05,6.53
12-Jun-23,Jun,Manikganj,23.78,90.05,5.8
19-Jun-23,Jun,Manikganj,23.78,90.05,5.27
26-Jun-23,Jun,Manikganj,23.78,90.05,2.73
03-Jul-23,Jul,Manikganj,23.78,90.05,2.81
10-Jul-23,Jul,Manikganj,23.78,90.05,2.75
17-Jul-23,Jul,Manikganj,23.78,90.05,2.7
24-Jul-23,Jul,Manikganj,23.78,90.05,1.5
31-Jul-23,Jul,Manikganj,23.78,90.05,1.4
07-Aug-23,Aug,Manikganj,23.78,90.05,1.7
14-Aug-23,Aug,Manikganj,23.78,90.05,2.75
21-Aug-23,Aug,Manikganj,23.78,90.05,2.7
28-Aug-23,Aug,Manikganj,23.78,90.05,2.8
04-Sep-23,Sep,Manikganj,23.78,90.05,2
11-Sep-23,Sep,Manikganj,23.78,90.05,2.05
18-Sep-23,Sep,Manikganj,23.78,90.05,3.51
25-Sep-23,Sep,Manikganj,23.78,90.05,3.54
